lines,functions,complexity,commits,developers,label
287,5,4.182540792799289,45,2,0
76,5,1.4098798827245829,31,1,0
341,3,8.701092102429712,20,7,0
401,11,5.491868612685266,21,1,0
210,7,2.906794532315555,17,2,0
39,3,5.276400744275544,48,5,0
241,16,9.864206264498588,45,1,0
253,6,7.301290054697949,32,10,0
212,14,8.545739175864075,25,9,0
134,4,2.143026217691377,45,4,0
138,2,5.195604231888115,40,9,0
372,1,1.2339199510226746,50,8,0
418,11,3.2913588738534783,3,3,0
316,18,6.26210714397933,8,4,0
175,5,7.268674149527331,30,8,0
84,10,5.760265367926101,4,1,0
211,8,6.0624486749584925,45,3,0
249,8,6.369119658959235,24,9,0
404,15,2.551725157848052,12,1,0
55,8,6.554194883784468,1,6,0
432,1,9.214159283498077,5,4,0
303,6,2.6012839751019654,22,4,0
98,3,7.0368578550096785,31,1,0
204,4,6.747615735552249,35,8,0
239,3,6.547917138963408,14,8,0
325,6,8.786999153682817,20,9,0
157,19,9.862671014167153,12,6,0
344,10,5.045330888661181,13,2,0
149,5,2.9008374045402685,8,9,0
389,10,9.187215908335581,45,4,0
332,12,3.729159953063145,6,1,0
436,13,2.1011225985673296,4,9,0
435,18,2.64231434522675,10,1,0
138,18,3.7166956045805235,47,2,0
482,12,1.2518649602191396,24,8,0
261,10,8.466616847674292,35,6,0
37,14,8.698229023091045,21,9,0
439,20,4.609966247264609,33,3,0
81,11,9.092634314815271,22,8,0
62,18,1.7964453872603707,25,9,0
179,2,2.764977531300744,45,4,0
197,16,6.072706391363738,10,8,0
443,8,8.866162968988615,49,3,0
320,17,2.4876975375311363,1,1,0
186,5,5.208251116901917,9,1,0
67,3,4.56693582293493,41,1,0
348,11,8.347806271790322,20,4,0
136,2,4.013326917562917,31,4,0
57,3,8.099062939683986,50,3,0
100,6,1.944762230264885,8,8,0
123,19,3.517845554235114,27,8,0
259,19,1.0034215875233292,2,7,0
277,20,7.265712030590015,22,7,0
459,1,3.975450645612246,38,5,0
460,6,7.5451476206511625,12,6,0
190,14,3.9834951390663966,19,3,0
340,10,3.9430830996400537,41,1,0
432,8,5.906645448042853,33,2,0
402,13,3.640062804429693,8,5,0
166,4,9.287604247885206,45,5,0
34,11,4.123954227417815,30,1,0
264,3,5.726347697469522,44,3,0
467,1,1.4717538414596705,48,4,0
155,8,3.8649647087863377,49,6,0
149,4,2.5317793926195113,18,3,0
59,14,6.821491482609071,30,8,0
413,9,9.694957169161086,30,3,0
492,20,1.0113182856522724,20,9,0
413,7,2.2395343889386643,36,7,0
117,10,2.572517577641929,32,5,0
379,18,4.945087131975141,34,7,0
97,1,2.961538767301069,50,4,0
49,11,5.975335944618835,41,4,0
176,8,7.452563258507119,30,4,0
492,20,8.598465310476314,30,8,0
180,2,7.390118755674982,10,3,0
274,13,2.9131573031419467,8,10,0
410,18,5.8869456844766255,19,4,0
67,9,5.688336785753065,16,8,0
140,15,1.6261596724348104,4,1,0
183,8,4.458655636409837,18,2,0
453,1,1.616101223924718,20,6,0
243,7,7.107406142665425,3,8,0
454,1,2.157713138802988,50,8,0
492,11,2.3518661539576278,18,4,0
173,5,3.1270100304759922,26,8,0
160,1,2.515610578986487,39,10,0
375,16,9.111697798707016,34,3,0
192,11,6.541610536999126,41,1,0
447,20,1.2969635693554322,40,7,0
402,14,4.221484791464494,8,9,0
329,11,6.359924446207306,6,8,0
115,1,7.002956383104447,10,10,0
75,2,8.930018192211486,7,7,0
449,13,5.8590544028223706,41,10,0
328,7,1.52449811810996,50,8,0
216,7,9.117812029523439,21,1,0
375,6,9.129284272965405,14,3,0
500,17,7.7885095319798054,21,9,0
178,17,4.592747915565672,42,3,0
69,12,1.7383771625174091,28,6,0
181,3,8.55440720408474,20,7,0
79,17,2.5013896720422837,28,4,0
248,17,1.7799181463741227,38,5,0
330,16,6.170747337806919,3,10,0
401,17,1.4264785064479382,3,7,0
488,12,9.675752163310506,35,1,0
197,12,4.120328445986413,8,1,0
33,5,4.142243704161599,34,3,0
435,9,8.099642394556508,6,9,0
264,15,8.961327127655826,40,6,0
212,10,8.51330827542969,43,6,0
264,9,8.3687260896329,4,2,0
327,17,9.912117594393898,39,5,0
140,4,8.95106136735987,12,7,0
454,3,7.561172295113319,15,10,0
237,20,6.660343267416912,34,8,0
178,18,7.971945372203969,44,10,0
263,12,1.9337119587270803,37,10,0
464,16,5.9076694088486,44,7,0
271,15,9.032724058386368,45,4,0
191,8,4.959805473284358,47,8,0
35,20,8.31488990402541,12,2,0
197,11,7.341266422653724,35,7,0
368,18,6.819934516656283,38,9,0
361,14,4.5153625700236795,25,4,0
390,17,1.2886466431840733,22,4,0
476,1,7.231517353194568,48,4,0
154,8,9.800046070031208,10,9,0
130,4,2.753245054376773,17,1,0
21,13,1.911881645987379,31,5,0
343,16,9.873362899601918,3,8,0
269,19,4.636271723967077,12,5,0
134,6,3.072618062980401,39,1,0
36,7,3.5662947627357866,38,8,0
78,15,4.504269639175201,38,3,0
448,12,7.976806455787953,48,10,0
463,12,5.328838961653807,22,3,0
373,6,9.623414314831576,36,7,0
399,6,5.8219272763105865,47,10,0
102,9,2.977663053358187,37,8,0
151,1,4.214133901627978,3,6,0
429,14,7.963653617675531,21,8,0
50,18,3.0983943957716225,27,2,0
182,4,8.111102320608136,12,2,0
56,9,8.364173491545017,1,5,0
147,13,2.0280339081090557,32,2,0
346,8,3.569648415324225,2,6,0
164,11,7.322267887423797,26,7,0
268,7,9.907337818661766,50,3,0
169,11,2.0013152345658987,37,3,0
113,10,1.630953219395272,1,4,0
164,2,8.651731224811055,44,6,0
118,4,3.0366428952704503,45,7,0
308,2,3.7810635908283854,6,8,0
487,17,2.338179644427969,8,2,0
386,2,6.886746486018195,27,3,0
237,3,1.412146642933991,26,6,0
53,1,3.8160121066462596,18,9,0
48,19,5.014363113842833,23,1,0
382,14,5.734821497778106,36,1,0
170,13,6.0201496068365445,26,10,0
215,8,3.567106056218991,43,3,0
496,4,2.0553995394236195,50,8,0
302,12,1.4314793353217596,43,7,0
335,8,6.64390143224881,28,9,0
304,16,6.604518341497677,3,10,0
434,8,9.49611905597542,2,4,0
139,7,3.1737405045267155,4,3,0
434,1,6.062943701799856,40,1,0
102,15,9.622704686457487,46,5,0
161,14,8.222825094918354,32,9,0
433,16,6.162959168809376,41,9,0
253,19,3.0207737512915003,44,4,0
282,16,6.953223132457549,6,4,0
70,18,8.362639997409019,8,8,0
386,5,8.268209027506154,21,4,0
311,14,7.231177129343481,18,10,0
395,20,9.045138119577478,13,7,0
182,13,2.2719014686178354,12,6,0
425,9,6.771083793942415,42,9,0
178,14,4.578315857309491,3,3,0
219,1,1.553819949993915,23,6,0
322,13,8.10016425050134,10,2,0
146,11,5.8382696360175625,23,7,0
290,19,9.639554729701551,26,3,0
389,17,1.4708829990073018,14,3,0
285,6,9.062263790254352,34,8,0
223,10,9.566942654730703,4,6,0
383,20,1.9678802580513142,27,3,0
337,17,2.4044483494181508,44,9,0
227,10,2.0401829518613304,41,9,0
256,16,8.343216263621219,41,6,0
251,7,6.443121203639079,31,10,0
307,17,7.857956058737678,24,7,0
493,6,8.830888791086931,19,9,0
314,12,7.698632585978714,16,2,0
194,14,4.268946210302458,20,5,0
324,20,2.154623519256776,47,8,0
380,11,7.620487801960533,21,1,0
242,5,7.108497027685861,30,4,0
365,13,5.017718628383872,32,7,0
279,2,2.3444719245756027,4,9,0
126,6,2.752228530181795,34,10,0
114,13,7.467329446755256,27,8,0
144,13,4.945602862090402,13,2,0
193,9,9.883235426826548,22,1,0
429,1,6.51908031480864,45,2,0
495,20,6.781371273736823,40,3,0
333,12,4.562712366745428,26,10,0
45,17,3.5373519361611634,7,1,0
94,11,2.8369268751933,7,10,0
44,1,1.74265359611491,24,5,0
236,3,9.589953183276386,29,4,0
252,4,1.8415384109418484,23,9,0
309,17,1.8372420320499616,26,6,0
485,8,3.1099690415961647,41,8,0
468,8,4.158240265099978,34,5,0
295,16,3.91085133502022,17,7,0
405,18,4.982924497906559,37,3,0
359,16,3.033681425003625,39,7,0
265,12,5.177964163129106,46,3,0
422,8,2.9121207188293776,9,10,0
474,19,9.555835272553454,6,8,0
100,18,5.713416230589722,43,3,0
424,7,1.1213483437057,34,10,0
470,6,3.5332025633485165,17,5,0
447,17,6.624306284414609,48,10,0
119,17,6.672474187084035,27,10,0
45,4,4.019961280542628,19,6,0
130,3,6.707427319893226,33,9,0
188,13,8.459780065875583,29,2,0
476,9,5.295454535613658,46,8,0
144,8,4.526436383524208,14,6,0
114,5,9.762995686389155,1,4,0
402,3,6.042385264864307,36,9,0
327,13,3.708896548018915,41,2,0
195,14,6.035605683650423,33,3,0
140,20,9.96498281528719,16,8,0
489,18,3.79265670485765,45,9,0
296,14,6.257827229850738,5,7,0
325,16,8.054615966431676,50,3,0
136,6,6.801378489741137,14,3,0
182,13,2.5110532995473336,16,1,0
113,5,3.5363951802899116,15,6,0
476,1,5.774609457326434,27,8,0
134,2,9.33490362894451,37,10,0
443,6,7.324013025982899,28,4,0
324,6,1.404711166296315,28,10,0
70,8,2.3675518370701263,41,10,0
257,9,6.685844281355532,2,2,0
86,15,5.088713641570547,31,10,0
267,11,8.592205042113967,37,10,0
248,12,7.3261249202809635,38,2,0
220,8,2.9191020115048874,22,10,0
245,5,9.550224054387726,20,10,0
50,13,3.948132599243344,33,2,0
274,6,2.6587938230289803,8,1,0
284,20,8.11820737439863,45,8,0
142,20,4.177770281071146,24,5,0
460,2,3.057496821335915,46,3,0
91,17,8.42327024789114,21,5,0
376,2,4.282924219122967,17,8,0
388,3,6.045805102671583,9,6,0
81,4,3.349541266480859,2,5,0
274,2,3.3220973313478503,38,6,0
375,15,8.729897737926196,13,6,0
482,20,4.632196245441271,35,8,0
76,17,3.101772059872858,16,4,0
249,3,8.03208206810983,38,9,0
288,15,4.284854927664222,29,3,0
438,6,9.900733770964177,29,4,0
355,10,2.0833876852273217,3,9,0
403,1,4.49803973703205,41,3,0
298,15,4.765473505791763,10,7,0
152,5,8.095804220726755,39,8,0
289,14,8.392444549497423,45,10,0
315,19,3.752805939316767,48,8,0
124,10,1.70632775994444,33,6,0
500,20,5.46286459388814,29,7,0
118,4,4.168220992189131,22,3,0
150,9,9.41793298249203,6,1,0
142,20,5.7502799545809795,47,1,0
227,20,9.046841621100851,24,3,0
374,19,6.972897279700381,14,7,0
240,3,7.99096104751141,31,9,0
183,1,8.859931198518964,18,2,0
302,8,1.8501390594463238,14,9,0
341,14,7.0537234917589755,49,2,0
79,11,3.7559609406934205,44,4,0
490,19,6.050860374924341,37,3,0
63,11,3.9821713701568213,9,8,0
480,11,4.466301563340351,32,9,0
27,15,8.818357114290421,40,2,0
109,19,7.363926258714952,1,1,0
64,3,3.0105697051947082,6,4,0
370,4,2.2085896220590664,1,5,0
120,1,4.8485525670655125,40,5,0
40,17,5.25731939758171,2,6,0
190,1,9.693458593939338,45,3,0
96,7,2.1155935151207097,1,2,0
330,12,8.469622488712183,13,1,0
66,16,2.415419271195739,17,3,0
43,10,3.460097698204907,47,5,0
305,4,8.304463618862057,17,10,0
391,17,4.052752488788105,37,6,0
495,10,2.5621262035555232,43,4,0
348,4,7.225649963064345,45,4,0
200,13,3.6233296953687923,25,1,0
450,16,3.3859290533941104,27,8,0
284,9,9.815468625979474,42,9,0
478,18,7.947475084311136,16,1,0
371,11,3.938570662006329,22,8,0
21,1,3.6364956788321807,29,9,0
95,14,6.141580954240554,46,5,0
21,18,6.631385302047258,1,2,0
188,11,4.870844715425707,47,3,0
235,13,6.798443999893097,31,4,0
298,10,1.6878231248347197,49,2,0
118,3,9.922642155340416,43,2,0
394,15,8.677938508268422,7,7,0
426,10,6.123226234677594,25,9,0
32,20,2.8769086189162865,23,1,0
301,2,1.318930481902491,17,7,0
71,15,5.8984249177483274,12,3,0
234,2,1.4315036040616282,3,7,0
259,10,8.117373237399338,13,9,0
26,18,1.1497992010379168,18,5,0
386,2,6.563000689522976,1,8,0
96,17,6.289575487219117,4,3,0
84,3,1.5071480162288697,11,10,0
91,17,4.3685310745648644,38,9,0
195,11,6.925166142623767,15,9,0
172,9,2.4253686493347795,31,1,0
324,19,4.473295878076085,29,3,0
369,1,6.81550204126835,37,4,0
471,18,2.5300545500046416,12,2,0
100,3,6.209093991877136,46,1,0
79,16,5.8075922750469,13,3,0
229,4,1.1711775567578058,2,4,0
394,14,4.202938877867904,35,5,0
337,10,5.143758460170956,9,6,0
256,7,4.913331276628343,27,4,0
400,3,3.3543094335032366,12,1,0
489,16,7.177234024502978,6,9,0
392,9,8.389774674184274,19,4,0
299,15,8.758790763003386,10,5,0
418,7,2.5443318388212495,3,9,0
185,12,1.4185871343871646,35,5,0
218,5,2.3507822591895895,24,9,0
25,11,2.10719944599068,50,4,0
31,5,3.4056725527103175,5,8,0
447,4,8.680154140519576,9,6,0
319,15,4.006336553361061,36,8,0
463,19,5.994320690876959,48,2,0
261,12,6.862550612461664,9,3,0
141,16,8.811039929836067,49,2,0
307,9,9.853861917294727,13,2,0
332,2,6.116410517521556,4,10,0
298,19,3.873266205756437,24,4,0
222,11,5.420726850896789,32,3,0
92,19,8.415882674099443,17,4,0
33,10,4.79207576980512,5,8,0
64,2,7.363017166711165,34,5,0
318,13,7.8816635083764535,35,3,0
258,1,4.032446049907043,34,8,0
479,8,7.614753696895297,18,10,0
393,3,4.567635356179164,29,6,0
475,13,5.2063812024352325,37,8,0
484,17,6.744795484703014,50,3,0
436,13,7.90143845224995,10,7,0
179,20,5.158748210984262,36,2,0
142,12,9.630116448060658,15,8,0
234,5,5.30000184552935,6,4,0
32,19,5.11901857245457,11,7,0
300,10,2.5082927176727807,30,2,0
380,11,1.501280238235342,37,5,0
338,12,9.249413091882936,13,7,0
436,9,6.021544875862128,28,1,0
95,6,6.863025318515536,20,5,0
184,1,7.853610019977288,15,7,0
86,12,8.604581970511072,18,9,0
152,20,2.18536320531805,24,4,0
78,20,4.100251564468292,9,5,0
229,5,6.935297856594507,38,2,0
294,10,4.9950592007012276,13,10,0
242,18,9.428478517623823,24,4,0
203,15,1.0950518909937328,33,1,0
222,7,9.778816276593238,3,3,0
201,19,3.304104560743138,47,9,0
341,1,8.064836600104394,29,3,0
269,6,9.695837311270521,2,5,0
461,10,1.7948353451017525,2,2,0
340,2,3.797303375978944,40,8,0
293,6,3.4815027469809956,45,10,0
267,2,4.264868446354365,41,8,0
253,15,9.989749807932435,17,3,0
147,3,8.438377043239942,6,9,0
381,11,4.149138437972621,27,6,0
448,5,3.210871436365593,38,4,0
38,15,5.146515997038206,24,6,0
107,12,4.47698522039024,47,8,0
324,7,2.809322950337445,44,9,0
89,7,7.7503323442557575,29,1,0
135,19,7.438887725807434,12,7,0
416,8,6.123237558662616,23,2,0
215,13,4.978191616523912,3,9,0
258,9,2.3418772780027135,19,6,0
464,17,9.758689743536392,21,7,0
321,7,2.990732857681106,12,1,0
141,2,2.9943106496994067,5,3,0
410,13,6.70873955800701,15,4,0
276,14,3.575386499289543,49,5,0
401,3,6.287699622822637,22,2,0
84,13,8.978805512873183,3,6,0
183,6,2.7919864980206306,26,2,0
67,4,7.895757463072316,4,2,0
451,17,8.652125396138773,8,1,0
203,5,8.485731155187608,4,2,0
241,9,5.6463506885683135,25,8,0
228,19,6.30037317804651,45,3,0
144,17,6.951305085358872,37,2,0
434,9,2.5018407956918023,27,10,0
483,17,3.8331773386133805,38,5,0
488,15,5.746314474878935,25,7,0
379,2,8.035644734459773,30,8,0
45,14,5.906215359878456,30,3,0
175,17,7.713901089550288,47,3,0
358,15,9.989907704013818,2,9,0
200,2,5.894915443252641,40,2,0
286,20,6.547895653389656,33,9,0
30,7,6.325799574631898,16,4,0
311,20,7.819184388013515,1,10,0
32,18,3.932790454124972,43,6,0
146,10,3.474971297778075,7,8,0
452,4,1.7841167160422464,44,5,0
20,2,4.947459152310258,19,3,0
107,4,8.689110756451115,15,6,0
394,2,2.0351943565064197,15,4,0
492,13,6.254501877390837,32,9,0
286,19,8.194128317972005,14,3,0
196,3,9.85716113431905,21,10,0
48,18,7.978575187644302,21,3,0
328,13,5.971866942832023,30,8,0
21,8,8.729047989141629,11,6,0
78,2,5.648456731436514,2,7,0
383,11,4.0626928822685535,9,2,0
491,12,9.697861819329335,43,9,0
481,4,2.4495792071394478,18,7,0
332,4,6.1648599084563145,48,6,0
472,14,4.831830110768829,7,4,0
212,16,5.032696114384675,8,2,0
305,7,7.470533687558412,43,9,0
97,16,2.4729736348200326,1,6,0
230,8,4.317877140191852,27,10,0
380,12,9.317029224212446,37,8,0
198,1,5.144607399926862,50,9,0
442,2,9.570668101802426,1,6,0
383,10,8.305542801999774,24,5,0
178,18,7.429914176808611,21,4,0
90,1,4.016857553429953,36,9,0
339,8,5.365840050686179,32,3,0
469,7,5.592046298673463,18,10,0
314,11,8.520892944222451,1,9,0
439,15,2.4825347804002496,45,4,0
163,3,3.5456087221249133,49,2,0
285,15,4.2365121282716185,46,2,0
93,9,7.348320287893916,34,4,0
432,1,8.476593248928712,23,10,0
333,4,4.332720646927706,30,7,0
215,7,4.73214564505689,31,3,0
179,17,6.470585038411672,18,4,0
456,1,2.5443074043184453,5,5,0
500,17,1.6062002012047802,33,10,0
100,20,9.394908063651515,50,7,0
219,16,9.93353905709976,29,9,0
57,9,9.007623901371186,40,10,0
470,7,3.0217270284371396,24,9,0
378,17,9.754396171250349,5,6,0
302,16,5.384060982537013,10,9,0
213,1,1.7411276629723738,19,9,0
299,12,8.907533954166162,17,8,0
165,20,2.7779031207028098,20,4,0
402,20,8.783731184599972,6,4,0
206,8,9.867958688541522,36,1,0
481,3,8.54735656275027,25,9,0
21,6,4.371546239809803,24,3,0
477,7,5.244853397957154,11,10,0
481,4,7.217491855859432,44,5,0
458,8,6.899731824842019,41,5,0
483,18,3.5187967684755366,39,10,0
344,11,3.474697056218098,15,6,0
176,9,6.717679054007654,49,6,0
340,16,6.70259243753028,31,4,0
417,12,2.079372478021152,45,4,0
63,16,2.9948369903309042,17,4,0
443,5,2.0662917535333625,22,4,0
265,3,4.945817520078435,12,5,0
442,4,3.294251255650205,46,9,0
496,12,7.939871670941363,15,8,0
345,3,7.123364716912775,41,3,0
449,15,1.3176174805641554,27,9,0
252,9,1.2388378934415871,34,4,0
252,20,1.8423571541849453,21,8,0
339,11,7.428224111727728,12,9,0
306,14,2.0764871625407952,39,9,0
332,8,8.253116329396937,20,10,0
347,7,6.990674561102635,35,1,0
148,13,5.886046034275587,44,6,0
453,19,5.315204960492393,46,7,0
193,18,4.464117499820314,48,3,0
454,2,6.747666257459211,39,1,0
206,19,5.969470609327184,29,6,0
218,1,2.622764838985599,42,8,0
155,9,7.955749255547052,16,10,0
129,19,6.471368868165774,21,7,0
468,19,3.054207058988885,38,10,0
389,16,2.0108554368202856,50,2,0
311,7,2.9082103834991044,30,9,0
271,19,4.51204541474375,31,7,0
399,6,6.157170170344949,48,3,0
367,16,2.077971895280648,48,8,0
290,8,9.374643847693758,46,7,0
53,17,4.516870493585063,43,5,0
426,16,9.115126606187005,14,5,0
410,3,7.610418356513516,4,2,0
120,5,4.375483713538772,34,10,0
431,4,3.132427101959152,34,4,0
456,3,2.9880671210647436,42,1,0
62,20,4.495626626998101,7,2,0
332,11,4.969908782062281,3,3,0
180,11,3.60762338172707,5,5,0
279,20,4.4163252380975155,46,9,0
28,10,8.112104690912663,29,1,0
450,15,9.204886984072623,42,2,0
478,16,8.984591996948817,15,10,0
26,11,3.6684038053920975,11,7,0
66,8,5.00092136381417,12,2,0
270,1,5.156120957086105,41,9,0
232,12,1.421901006321963,49,2,0
473,10,1.2196525588597273,17,4,0
367,14,5.085642349860963,45,8,0
447,20,8.62575385932579,9,2,0
136,8,5.868359977055356,37,9,0
166,5,7.151969318927618,29,2,0
489,20,5.469533024848417,17,2,0
114,12,5.086302246930638,25,7,0
180,4,5.755714502347766,17,9,0
283,8,1.8230150468087558,50,9,0
373,11,9.169411237046226,44,7,0
230,17,6.537705902235851,26,5,0
350,5,3.9921778403268227,17,6,0
352,15,1.7080588777078551,15,4,0
136,9,2.3129066587610954,2,5,0
29,16,4.016752972645959,26,2,0
228,15,2.5095199469705625,48,4,0
499,13,6.077751934192544,25,5,0
96,20,9.001707747071444,34,10,0
352,6,1.8389111551836699,36,9,0
316,5,2.6990356270704843,6,9,0
199,19,6.1491138625255735,36,8,0
257,6,2.3937652688594397,33,9,0
493,11,7.368986941115541,22,10,0
386,8,9.558717864673472,20,5,0
195,11,2.7139274488333944,32,10,0
281,19,5.4251536386542565,9,8,0
281,20,5.711235594140596,15,9,0
387,19,2.8070862069929685,1,10,0
193,4,1.1206555844669328,45,6,0
269,1,7.423897276801414,19,5,0
47,3,1.0821391842190669,42,3,0
232,20,3.8502869969552806,8,5,0
312,15,9.415526871957262,20,5,0
468,11,7.692381381714018,1,1,0
408,17,1.3939397320161198,22,9,0
104,8,5.426257706219503,8,4,0
387,1,6.440513017432993,22,7,0
144,6,9.661797853785963,23,9,0
113,13,7.535022792027633,45,1,0
241,11,1.5442120851453864,28,2,0
353,4,8.974618625627645,27,10,0
451,5,6.103749621274104,39,10,0
403,4,6.737588742348976,5,2,0
46,8,4.7364972865955135,1,6,0
499,19,2.396264555764836,42,2,0
189,5,8.142277186991942,12,1,0
444,19,3.290275847491658,45,10,0
92,5,8.687808562717876,21,1,0
457,7,5.408335199686031,5,1,0
166,2,5.049406050931256,44,2,0
195,1,3.654276320581444,33,4,0
367,10,8.874525482941468,33,10,0
498,5,9.750108287715477,6,3,0
111,5,4.686577147255921,12,7,0
227,16,4.382423101248511,44,1,0
294,17,6.261947631883536,30,7,0
53,15,9.197861440828483,25,8,0
29,8,1.8078759784031533,3,9,0
47,7,9.459365962833287,44,8,0
391,3,1.5291394699665202,25,7,0
375,9,4.843071887853939,28,7,0
414,17,8.922426375593883,38,3,0
228,20,4.323593277010107,30,8,0
310,17,5.851250254244514,41,4,0
239,8,5.4988788074813915,29,9,0
267,4,8.659105393089783,46,1,0
441,18,6.87671820115693,34,5,0
188,11,6.507095015288799,4,7,0
156,10,3.903504345328604,29,6,0
233,14,8.96490227321219,47,8,0
286,1,9.390653025862221,20,9,0
112,11,8.566349345599109,38,10,0
211,17,7.798587800613408,24,5,0
222,16,3.609220849191007,38,9,0
102,5,8.81067726859253,1,9,0
30,14,9.238144554019026,33,3,0
23,1,1.9235470326307569,25,6,0
437,10,4.705300954619329,34,5,0
72,10,1.9692600796839523,19,7,0
462,8,8.02816782869229,41,5,0
475,7,7.7599843698005495,24,2,0
422,19,5.072677078750777,24,4,0
423,16,4.838473016930014,50,2,0
139,5,6.08597082208226,36,7,0
273,18,9.54993510189932,15,4,0
303,8,5.485522638364724,26,2,0
181,16,7.374068430080426,40,1,0
83,9,2.467228237152294,6,6,0
412,14,6.809597658285702,12,1,0
338,14,8.949697503791231,7,5,0
383,4,8.796759681736043,34,8,0
152,14,4.285575970534419,37,4,0
103,1,7.9394150217277355,46,3,0
272,3,8.773971556560987,25,10,0
332,2,2.8078493139089122,27,9,0
140,7,2.763389366897982,46,10,0
493,14,5.043601500365953,39,1,0
473,10,3.8842537970156545,42,6,0
375,10,2.4060992142232323,40,6,0
263,19,1.9901358191706242,21,6,0
284,18,7.255112188729768,22,4,0
379,11,3.789981788587186,28,8,0
426,15,1.8228458326600938,43,1,0
57,11,4.9685079514997,22,10,0
76,10,8.75972725360225,3,1,0
345,4,7.40466359766126,17,9,0
485,3,8.377561591066343,12,6,0
414,2,7.134132881798095,49,4,0
498,13,9.604986305964843,46,10,0
42,4,1.6881475535762611,45,5,0
461,16,2.8861220548603823,35,2,0
203,9,6.362703820434192,12,8,0
471,18,4.849855298149905,42,3,0
102,1,1.4228704001271448,38,2,0
209,16,8.22438090443707,8,4,0
29,15,7.862031389909301,49,6,0
57,16,2.4518163359835263,44,7,0
367,5,9.454657130760618,30,3,0
329,3,6.611137405759961,8,8,0
178,19,6.044023990722684,35,9,0
432,13,4.851537115637068,45,5,0
317,18,3.043753205247899,35,9,0
151,14,5.715085888230382,31,8,0
217,7,9.746318563795155,26,9,0
480,7,1.9084362741576535,23,6,0
461,18,7.060126447072157,14,6,0
288,3,8.196192750563222,13,1,0
157,2,6.00842364664528,6,1,0
427,4,8.51992126406936,22,8,0
188,14,2.479103970615331,50,9,0
441,19,4.533208817650317,5,2,0
81,5,3.120048041171395,41,4,0
270,18,1.1940645742590728,37,10,0
144,7,7.886357434393896,38,7,0
495,10,8.029867363312515,8,5,0
400,6,2.2589720976867826,30,7,0
338,17,2.5168289793184497,44,6,0
435,3,7.345977963774973,8,6,0
172,8,7.694560879099974,1,10,0
441,6,6.983768666788079,38,8,0
352,10,2.300206973615035,24,3,0
184,14,6.205448241873367,25,4,0
430,5,8.872383683829636,30,1,0
356,11,6.9827264237246265,26,6,0
343,11,9.951212972339118,7,6,0
206,5,8.51454256976404,30,10,0
387,7,2.1454447431682953,37,2,0
338,2,8.08548032030265,42,5,0
272,8,5.651449971684479,13,5,0
44,18,2.337470261704598,23,10,0
112,19,9.187851964440897,5,8,0
212,2,9.13507557548795,24,5,0
198,19,5.68900077895168,1,9,0
285,10,8.067157069308266,18,2,0
214,16,9.352635079111923,7,4,0
334,1,9.877713503768812,32,5,0
100,19,2.3687387254146905,32,1,0
326,2,3.1871995826718624,38,5,0
151,3,8.777835606780396,19,3,0
215,9,1.3781594213448436,14,4,0
44,13,5.087109801311729,6,2,0
73,6,1.0915191928254768,41,10,0
146,17,4.765404370392497,18,2,0
244,15,6.244763666797215,44,4,0
370,3,7.4075767634559275,21,4,0
475,12,7.722362044726777,20,1,0
370,1,8.59622053563669,47,2,0
168,3,8.686397644434694,27,3,0
356,20,9.501984062248926,31,5,0
57,15,6.832121650228809,27,4,0
219,2,5.523757928994465,16,3,0
381,18,8.002892991236582,10,5,0
483,15,8.945663404913782,21,1,0
474,6,9.240667269464145,1,7,0
444,7,7.914731170823404,48,1,0
385,10,2.405759790928257,25,8,0
55,20,3.313159445691738,20,4,0
35,2,7.135791423522482,14,10,0
77,19,6.652366836896505,41,4,0
32,8,3.2779676821874064,26,7,0
422,17,2.129405943693662,22,2,0
26,3,2.8636568225812398,50,5,0
104,5,5.508991362035325,10,2,0
372,1,7.322464929674378,7,3,0
58,5,4.39283733546574,12,6,0
53,12,3.456447767557413,14,7,0
90,15,8.042001872179448,19,9,0
91,9,9.588437224568223,5,6,0
233,15,2.7218279631503783,16,5,0
432,1,5.133702994530232,44,4,0
237,19,8.183949780519999,7,1,0
495,19,2.256985692437024,32,4,0
294,2,5.707511746186432,37,6,0
214,3,1.91120661654911,37,4,0
144,15,5.598191389555239,25,6,0
369,16,4.396201943025389,16,10,0
410,1,6.385052721743279,27,2,0
280,8,4.554355546237587,6,10,0
66,20,3.089483984327987,29,9,0
232,20,2.8468364563607658,31,2,0
298,16,9.728268390859686,6,2,0
204,18,2.143144669183501,12,9,0
146,1,9.508891118711848,18,6,0
277,19,4.554901787424858,16,10,0
53,15,9.751543417715672,3,4,0
138,3,4.289208551450226,25,8,0
94,13,9.892442404806024,23,3,0
68,19,8.883000575266275,29,9,0
124,10,5.351927942295613,48,2,0
33,15,8.485066470136278,40,8,0
249,18,8.719227654462387,4,3,0
207,11,7.46647596930768,23,4,0
493,1,7.18421062505009,34,2,0
228,9,3.7425741495747804,38,10,0
262,7,3.456788077913038,2,3,0
37,19,7.442109214610302,31,5,0
302,16,7.2995494341693625,15,10,0
189,14,1.4504109505515657,44,2,0
86,16,7.717535746948047,14,1,0
378,15,7.114615533460624,42,2,0
90,7,8.411398661473497,33,5,0
433,3,9.236358771851119,39,10,0
115,18,3.50242002509928,4,3,0
161,19,4.626104715533563,8,10,0
46,12,1.6715663045872584,12,4,0
210,4,3.4592699024138867,10,3,0
